channel,video_id,title,views,list,ch_index,hooks
Simple Vision,vtNPyN6hOtg,Smart Entryway Design Hidden Clothes Rack & Foldable Seat #furnituredesign,36000,newest,0.12392426850258176,"['curiosity', 'instructional']"
Simple Vision,Rhjn-0wXL3U,Genius Under Stairs Storage 😱 Zero Wasted Space  #furnituredesign #home #interior #smartfurniture,34000,newest,0.11703958691910499,"['curiosity', 'instructional']"
Simple Vision,tFPmyiAEvKQ,This Glass Table Expands in Seconds #FurnitureDesign #ModernFurniture #SmartFurniture,20000,newest,0.06884681583476764,['instructional']
Simple Vision,KLR2tFpaARw,This Ceiling Hides a Folding Staircase  #interiordesign #home #smartfurniture #foldingstairs,23000,newest,0.07917383820998279,['instructional']
Simple Vision,S35zrKLEtoQ,Wall Mounted Folding Table  #furnituredesign #home #interiordesign #smartfurniture,38000,newest,0.13080895008605853,['instructional']
Simple Vision,ModGOPhMaGc,This Staircase Hides Smart Storage  #spacesaving #homedesign #smarthome #diy #furnituredesign,49000,newest,0.1686746987951807,['instructional']
Simple Vision,w-59L5P4GX0,A Hidden Basement Entrance Under the Couch  #homedesign #interiordesign #secretroom #home,49000,newest,0.1686746987951807,['curiosity']
Simple Vision,3Bv8dKOIpDU,Secret Door Leads to an Attic Office,21000,newest,0.07228915662650602,['curiosity']
Simple Vision,5RWeSqSoZBY,Pull out hidden table. Smart kitchen #furnituredesign #home,114000,newest,0.3924268502581756,"['curiosity', 'instructional']"
Simple Vision,LrxsVi7Gimg,Hidden staircase for a beautiful bedroom #furnituredesign #home #interiordesign,47000,newest,0.16179001721170397,['curiosity']
Simple Vision,NgRrb-eGQu4,Retractable hidden staircase. Comfortable office space  #furnituredesign #home,163000,newest,0.5611015490533563,['curiosity']
Simple Vision,5oAPxKBHcOM,Space saving corner Christmas tree 🎄 #creative #christmastree #spacesaving,71000,newest,0.24440619621342513,['descriptive']
Simple Vision,3ONk9tTWuNY,DIY Christmas Tree #christmas #christmastree #newyear2026DIY & Crafts Beautiful Transformable,50000,newest,0.1721170395869191,['transformation']
Simple Vision,mXasdTc5mzk,Furniture Design of Solid wood Multifunctional bed and desk  #interiordesign #furnituredesign,145000,newest,0.4991394148020654,['descriptive']
Simple Vision,kPbUYLKxXwM,Walk in closet behind the cabinet #furnituredesign  #murphydoor #door #hide,116000,newest,0.3993115318416523,['descriptive']
Home Graphix,2f2mKB5-02k,Designing 3m² Apartment in New York! #3dhousedesgin #shorts,167000000,both,154.9165120593692,['location']
Home Graphix,qZwtLVasGWE,Ultimate Small Room Transformation #shorts #3dhousedesign,22000000,both,20.408163265306122,['transformation']
Home Graphix,ZwhdU6ImnK8,Next-Level Bedroom Design | Smarter And More Functional #shorts,21000000,both,19.48051948051948,['instructional']
Home Graphix,7x00K83aLuA,Smart Design Turns The Smallest Bedroom Into A Luxury Space #shorts,17000000,both,15.769944341372913,"['transformation', 'money_status', 'instructional']"
Home Graphix,l1ynOY0m2UI,Your Wardrobe Is Wasting Space — Try This Genius Full-Height Layout #shorts,13000000,both,12.059369202226344,['curiosity']
Home Graphix,L28FT60BgF8,This Room Design Gives Two People Full Privacy In One Space #shorts,9000000,both,8.348794063079778,['descriptive']
Home Graphix,Uvsz6SBOxSc,A Smart Renovation That Gave This Bedroom A Whole New Life #shorts,6800000,both,6.307977736549165,"['transformation', 'instructional']"
Home Graphix,VIWHdL2Co5M,A Modern Bedroom Design That Makes The Room Feel Bigger #shorts,6000000,both,5.565862708719852,['descriptive']
Home Graphix,XRfSL3n2iZI,The Perfect Layout For A Tiny Bedroom #shorts,4900000,both,4.545454545454546,['descriptive']
Home Graphix,yDTaTcvv4oY,The Tiniest Apartment Turned Into A Fully Functional Home,4600000,both,4.267161410018553,['descriptive']
Home Graphix,udGTE6byDmI,Genius Bedroom Transformation #shorts #3dhousedesign,4600000,both,4.267161410018553,"['curiosity', 'transformation']"
Home Graphix,3ESG2HfP9nU,The Genius Redesign That Transformed A Tiny Bedroom,2500000,both,2.3191094619666046,"['curiosity', 'transformation']"
Home Graphix,leZZdvzpJ-M,How This Tiny Bedroom Became A Comfortable And Organized Space #shorts,2400000,both,2.226345083487941,['question']
Home Graphix,ecWxE8m8h9A,Declutter And Expand | Modern Bedroom Transformation #shorts,2300000,both,2.1335807050092765,['transformation']
Home Graphix,7P3E5baR0K0,Tiny Room Transformed Into 2 Bedrooms With Full Privacy And Storage #shorts,2100000,both,1.948051948051948,"['transformation', 'instructional']"
Home Graphix,eNJe2DJZyos,Tiny Room Transformed Into Two Functional Zones #shorts,2000000,both,1.8552875695732838,['transformation']
Home Graphix,s66ro0ilsvE,The Perfect Entryway Cabinet Design For Every Family #shorts,2000000,both,1.8552875695732838,['descriptive']
Home Graphix,hwrMzERPjrg,Incredible Tiny Home Renovation #shorts,1900000,both,1.7625231910946197,['transformation']
Home Graphix,D3qqSYIKE8U,A Genius Redesign For Tiny Spaces #shorts,1700000,both,1.5769944341372912,['curiosity']
Home Graphix,pkmyo8E1aew,Small Bedroom Big Upgrade | Hidden Storage And Secret Base Design #shorts,1700000,both,1.5769944341372912,"['curiosity', 'instructional']"
Home Graphix,pNoFgG6_RIE,Bedroom Makeover That Doubled The Space #shorts,1700000,both,1.5769944341372912,['transformation']
Home Graphix,3e1ZhY3mqpw,Twin Girls One Room #shorts,1200000,both,1.1131725417439704,['descriptive']
Home Graphix,y0YLNBczOpw,Innovative Bedroom Design That Maximizes Storage And Comfort #shorts,1200000,both,1.1131725417439704,['instructional']
Home Graphix,Ilj33tfX050,A Brilliant Small Bedroom Transformation #shorts,1200000,both,1.1131725417439704,['transformation']
Home Graphix,CKUi0SZJtA4,This 6㎡ Bedroom Had No Walkway | The Redesign Is Brilliant,956000,both,0.8868274582560297,['descriptive']
Home Graphix,3ifVBfRaa20,Every Girl’s Dream Room — Designed in Just 9 Square Meters #shorts,910000,both,0.8441558441558441,['fantasy_ai']
Home Graphix,zNoa2Iy-hqM,Tiny Bedroom Full Upgrade | Fit A Walk-In Closet Without Feeling Crowded #shorts,833000,both,0.7727272727272727,['descriptive']
Home Graphix,VLnza-1gzck,This Simple Redesign Makes Any Bedroom Perfect #shorts,752000,both,0.6975881261595547,['descriptive']
Home Graphix,6p4BhNIp5X0,This Is How You Fix A Small Bedroom Without Making It Feel Smaller #shorts,734000,both,0.6808905380333952,['descriptive']
Home Graphix,y0o4TmP4tp0,Tiny Bedroom Renovation With A Compact Walk-In Closet,704000,both,0.6530612244897959,['transformation']
Home Graphix,EUNSe4xrZnY,Smart Bed Design That Turns One Room Into Two Private Spaces #shorts,665000,both,0.6168831168831169,"['transformation', 'instructional']"
Home Graphix,3_RvYtAv4yY,Small Bedroom Upgrade That Feels Like A Whole New Home #shorts,601000,both,0.5575139146567718,['descriptive']
Home Graphix,fFk2oWST-sw,Genius Design Turns A Small Room Into A Full Feature Space #shorts,589000,both,0.5463821892393321,"['curiosity', 'transformation']"
Home Graphix,bSvhIxfpMfk,This Bedroom Design Finally Gave 3 Kids Their Own Space #shorts,587000,both,0.5445269016697588,['descriptive']
Home Graphix,aWiG1nRUQsY,Tiny Bedroom Renovation Unlocks A Full Gaming & Storage Base #shorts,586000,both,0.5435992578849722,"['transformation', 'instructional']"
Home Graphix,H3rwcZtXS1M,This Small Bedroom Design Will Dominate The Next 10 Years,579000,both,0.5371057513914657,['descriptive']
Home Graphix,ZvH2eY5aY4k,A Small Bedroom Redesign That Smartly Doubled The Usable Space #shorts,528000,both,0.4897959183673469,['instructional']
Home Graphix,miURrJcN5B8,Tiny 6㎡ Bedroom Transformed Into A Cozy Study + Play Zone #shorts,521000,both,0.48330241187384043,"['transformation', 'cozy_ambience']"
Home Graphix,WZ_u4YaUvso,Small Room Big Comfort | Transforming 9㎡ Into A Stylish Bedroom #shorts,483000,both,0.44805194805194803,['transformation']
Home Graphix,g1WlYCruQLY,Best Small Bedroom Design Idea For Growing Kids #shorts,480000,both,0.4452690166975881,['instructional']
Home Graphix,8ik-V5znR4s,The Upgrade That Turned Laundry Into Easy Work #shorts,441000,both,0.4090909090909091,['transformation']
Home Graphix,n2e4is1FzXg,Tiny Room Transformed Into A Perfect Bedroom For Two Kids,413000,both,0.38311688311688313,['transformation']
Home Graphix,KyEnq1DVzm0,This Small Bedroom Fits An Entire Collection Without Feeling Crowded #shorts,402000,both,0.37291280148423006,['descriptive']
Home Graphix,Ec_36XJHKvI,A Genius Layout That Completely Transforms A Small Bedroom #shorts,386000,both,0.3580705009276438,"['curiosity', 'transformation']"
Home Graphix,v0mBYeMxRl4,Tiny Room Turned Into A Perfect Space For Three Kids #shorts,361000,both,0.33487940630797774,['descriptive']
Home Graphix,r_0WHkCxjYM,Small Bedroom Makeover | Smart Storage Ideas For Tiny Rooms #shorts,356000,both,0.3302411873840445,"['transformation', 'instructional']"
Home Graphix,mDzf_jia2SA,This Genius Bedroom Layout Solves All Small-Space Problems #shorts,309000,both,0.28664192949907236,['curiosity']
Home Graphix,ungt2Bis6cE,This Small Bedroom Renovation Solves Every Space Problem At Once #shorts,240000,both,0.22263450834879406,['transformation']
Buildenza,sb_ysSkErW0,Buried a Root Cellar Underground...,19000000,both,128.3783783783784,['descriptive']
Buildenza,BbCpsKf5hVE,Buried a Submarine Underground… Then Made It a Hidden Military Base,16000000,both,108.10810810810811,['curiosity']
Buildenza,TOj6qNi-r3I,I Buried a Water Tank… Then Transformed It Into a Hobbit House.,14000000,both,94.5945945945946,['transformation']
Buildenza,8gbWinVFHCk,I Buried a Boeing 747 Underground and Turned It Into the Most Insane Mansion Ever Built,13000000,both,87.83783783783784,"['curiosity', 'transformation']"
Buildenza,gXVG1TtaUNU,He Turned a Container Into a Floating Underwater Room,8600000,both,58.108108108108105,['transformation']
Buildenza,5OH4fOHJo6s,They Turned Barrels Into a Floating Sphere Bedroom,6800000,both,45.945945945945944,['transformation']
Buildenza,Rv14mfpyT1s,Built a Floating Cabin on 10 Blue Barrels,5100000,both,34.45945945945946,['transformation']
Buildenza,uDngidTKY1E,Most Satisfying Underground Garden Build,3400000,both,22.972972972972972,['transformation']
Buildenza,sBk8iH9wQvo,Ancient Pit House Built Underground — Stone Walls & Fireplace,2100000,both,14.18918918918919,['transformation']
Buildenza,cSDS2yC6yTc,DIY Rainwater Harvesting — Oddly Satisfying Build 🌧️,1800000,both,12.162162162162161,"['transformation', 'cozy_ambience']"
Buildenza,Lp_-RgskIVQ,Built a Submarine From a Water Tank 🌊,1600000,both,10.81081081081081,['transformation']
Buildenza,TxRkL2C92Es,Would you stay in this floating glass lounge?,1100000,both,7.4324324324324325,['question']
Buildenza,PPDlBOddpIk,He Built a Glass Villa Carved Into a Cliff Face,894000,both,6.04054054054054,"['transformation', 'location']"
Buildenza,QVYQFJUqghQ,I Buried a Sauna Underground (Nobody Expected This),835000,both,5.641891891891892,['curiosity']
Buildenza,N0gH5ig2pdk,Buried a Mushroom Farm Underground 🍄,721000,both,4.871621621621622,['descriptive']
Buildenza,fg4We2QVXQM,Buried America's Most Dangerous Aircraft... Then Turned It Into a Nuclear Fallout Shelter,667000,both,4.506756756756757,['transformation']
Buildenza,64s370SPBXU,They Said It Was Impossible… So I Built a Geodesic Dome #shorts,630000,both,4.256756756756757,"['curiosity', 'transformation']"
Buildenza,OsGH4GLjzxA,We Built a Floating Greenhouse in the Middle of a Lake,350000,both,2.364864864864865,['transformation']
Buildenza,6CyaqwIxqug,Buried a Space Shuttle… Then Turned It Into a Secret NASA Mission Control,343000,both,2.3175675675675675,"['curiosity', 'transformation']"
Buildenza,cldwRnSDhp4,DIY Garden Tunnel Build - Satisfying Construction Timelapse,148000,both,1.0,['transformation']
Buildenza,mJzgjF1_bRw,Buried a cargo container... Then Turned It Into a Luxury Movie Theater,142000,both,0.9594594594594594,"['transformation', 'money_status']"
Buildenza,czE_5Qgk70I,He Built a Cozy Cabin That Hangs Off the Edge of a Cliff,93000,both,0.6283783783783784,"['transformation', 'cozy_ambience']"
Buildenza,EbU22GEJ6po,Buried a Military Helicopter... Then Built a Hidden Ops Base ✅,92000,both,0.6216216216216216,"['curiosity', 'transformation']"
Buildenza,8SnZ81aXC8E,He turned recycled tires into a hidden underground root cellar. 🔄,86000,both,0.581081081081081,"['curiosity', 'transformation']"
Buildenza,m_-1crFCHbI,He Built an Igloo. Then Carved a Secret Room Beneath the Ice.,80000,both,0.5405405405405406,"['curiosity', 'transformation']"
Buildenza,FfwQOrrUVaY,Built a Secret Mars Colony After Landing My Rocket,70000,both,0.47297297297297297,"['curiosity', 'transformation']"
Buildenza,LUFtOnOdYl0,He Turned 3 Water Tanks Into a Hobbit Home,62000,both,0.4189189189189189,['transformation']
Buildenza,5kF3OFWiosg,He Built a Desert Dome House From Sandbags.,30000,both,0.20270270270270271,['transformation']
Buildenza,rXC1Bj69a1Y,He Built a Luxury Floating Cabin Inside a Giant Metal Tank,2700,both,0.018243243243243244,"['transformation', 'money_status']"
Buildenza,s4NFtkVXsqI,He Built a Floating Cabin From Plastic Bottles on an Empty Beach,2200,both,0.014864864864864866,['transformation']
Buildenza,feCb75daBT8,We Built a Hobbit House Inside a Metal Cylinder in the Snow,1900,both,0.012837837837837839,"['transformation', 'cozy_ambience']"
Buildenza,iTRf-85URNI,He Built a Secret Library From Old Tires,1800,both,0.012162162162162163,"['curiosity', 'transformation']"
Buildenza,6h3KaORK_TI,Would You Sleep in This Floating Bedroom Built Inside a Boat?,1500,both,0.010135135135135136,"['question', 'transformation', 'cozy_ambience']"
Buildenza,hnqL6acWe0U,Building a Geodesic Dome That Floats on Water | Construction Timelapse,1300,both,0.008783783783783784,['transformation']
Buildenza,JwvkFugG7rw,Built a Secret Egyptian Hut in the Middle of the Desert,1000,both,0.006756756756756757,"['curiosity', 'transformation']"
Buildenza,Bz19jJrqMLs,This Double Dome House Floats — Lake Build Construction Timelapse,1000,both,0.006756756756756757,['transformation']
Buildenza,m4oTv8ktQRc,He Built a Tiny Reading Pod in His Backyard,883,both,0.005966216216216216,['transformation']
Buildenza,uVULPuFUBkQ,We Built a Luxury Cabin Inside a Floating Van - Construction Timelapse,647,both,0.004371621621621621,"['transformation', 'money_status']"
Buildenza,ZCEVdJg9Ozk,He Built a Secret Flower Apothecary in His Backyard,417,both,0.0028175675675675676,"['curiosity', 'transformation']"
Aura Frame,n09mWzjehrU,THIS SPLIT FLOOR IS AMAZING! 😱🟣💛 Luxury Epoxy Transformation #epoxy #epoxyfloor,101000000,both,1553.8461538461538,"['curiosity', 'transformation', 'money_status']"
Aura Frame,hiDqsdwp6Jw,A BOLD BLEND OF EMERALD LUXURY & PINK GLAM 💚💖 #epoxy #epoxyfloor #transformation,49000000,both,753.8461538461538,"['transformation', 'money_status']"
Aura Frame,LZ81DkKw8Yk,OCEAN - INSPIRED LUXURY WITH ROMANTIC ELEGANCE✨ #epoxy #epoxyfloor #transformation,5900000,both,90.76923076923077,"['transformation', 'money_status']"
Aura Frame,k1LjGQxh-SA,FROM WINTER to SPRING : A Floor Inspired by Nature's Changing Seasons ❄️⭐#epoxy #epoxyfloor,782000,both,12.03076923076923,['transformation']
Aura Frame,jFCmkHA9C1U,LUXURY 💛 MEETS BOLD❤️ COLOR IN THIS EPOXY FLOOR! ✨  #epoxy #epoxyfloor #transformation,732000,both,11.261538461538462,"['transformation', 'money_status']"
Aura Frame,dKz3CDj1T5Q,A ROOM WITH TWO COMPLETELY DIFFERENT VIBES 🔵🩷 #epoxy #epoxyfloor #transformation,716000,both,11.015384615384615,['transformation']
Aura Frame,vqmFnaYszQw,THE ULTIMATE PURPLE vs YELLOW SHOWNDOWN👑🟣💛#epoxy #epoxyfloor #luxury,586000,both,9.015384615384615,"['choice', 'money_status']"
Aura Frame,s8_MfodD_70,A SPLIT FLOOR UNLIKE ANYTHING YOU'VE SEEN!😱💙🟠 #epoxy #epoxyfloor #transformation,224000,both,3.4461538461538463,"['curiosity', 'transformation']"
Aura Frame,NzqiHZHaezk,When Blueberry Meets Lychee in Colorful Resin Floor 🫐❤️#epoxy #floor #epoxyfloor,133000,both,2.046153846153846,['descriptive']
Aura Frame,dKfnyvUJmtg,Autumn Leaves Meet Cherry Blossoms in This Dream Floor 🍁🌸 #epoxy #floor #epoxyfloor,82000,both,1.2615384615384615,['fantasy_ai']
Aura Frame,ZCdYNa9SGAo,Ocean & Lava Epoxy Floor Transformation 🌊🌋#epoxy #floor #epoxyfloor,76000,both,1.1692307692307693,['transformation']
Aura Frame,mOisIDogh4M,"One Room, Two Worlds: Day and Night 🌞🌙#epoxy #floor #epoxyfloor",73000,both,1.123076923076923,['descriptive']
Aura Frame,JBYEpB6yXNU,A Tropical Fruit Floor Full of Color 🍌🍉#epoxy #floor #epoxyfloor,72000,both,1.1076923076923078,['descriptive']
Aura Frame,XnOH7Xmnthk,Would You Walk on This Chocolate Candy Floor? 🍫🍬#epoxy #floor #epoxyfloor,68000,both,1.0461538461538462,['question']
Aura Frame,xZsvidkF_Eo,Would You Sleep on This Emerald Blue Floor That Looks Like a Gem?💎#epoxy #floor #epoxyfloor,67000,both,1.0307692307692307,"['question', 'cozy_ambience']"
Aura Frame,tSknRGmnwQE,Tea or Coffee? Which Floor Would You Choose? 🍵☕#epoxy #floor #epoxyfloor,65000,both,1.0,"['question', 'choice']"
Aura Frame,NwMSkST5WAk,A Blooming Garden Beneath Your Feet 🌸✨#epoxy #floor #epoxyfloor,58000,both,0.8923076923076924,['descriptive']
Aura Frame,-g8D7LSRT7Q,A Serene Bamboo & Rose Resin Floor 🌿🌹 #epoxy #floor #epoxyfloor,53000,both,0.8153846153846154,['descriptive']
Aura Frame,bPFlATtpyzk,This Bedroom Feels Like Outer Space 🌌✨ #epoxy #floor #epoxyfloor,50000,both,0.7692307692307693,['descriptive']
Aura Frame,vEv7bUNwblw,Bring a Pink Beach Into Your Home 🩷🏖️#epoxy #floor #epoxyfloor,49000,both,0.7538461538461538,['descriptive']
Aura Frame,VQYvpdDsiws,Purple Resin Floor That Glows Beautifully 💜 #epoxy #floor #epoxyfloor,21000,both,0.3230769230769231,['descriptive']
Aura Frame,SQ6tOieXtmc,These Ocean Coffee Tables Look Absolutely Awesome! 🌊😍  #shorts #furnituredesign #interiordesign,20000,both,0.3076923076923077,['descriptive']
Aura Frame,nmf94V4ZuDs,Satisfying Ocean Wave Floor Transformation 🌊 #epoxy #floor #home #shorts #oceanwaves,17000,both,0.26153846153846155,['transformation']
Aura Frame,4F2xz0wZzQo,A Coral Reef Hidden Inside This Floor 🪸🌊#shorts #floor #renovation #interiordesign,16000,both,0.24615384615384617,"['curiosity', 'transformation']"
Aura Frame,897JIRvcaCs,Stunning River Epoxy Floor in a Relaxing Bedroom! #shorts #floor #renovation #interiordesign,16000,both,0.24615384615384617,"['transformation', 'cozy_ambience']"
Aura Frame,fHLRMNxNwZM,Bringing Nature! This Leaves and Birch Branch Frozen Inside This Floor 🍂🤯#epoxy  #floor  #epoxyfloor,16000,both,0.24615384615384617,['curiosity']
Aura Frame,YC44pKiTg8M,Wow! Cherry Blossom Floor That Glows Beautifully 😱👏🏻 #epoxy #interiordesign #homedesign,16000,both,0.24615384615384617,['curiosity']
Aura Frame,IrIs-C2k9Q0,Dream Bedroom with a Floating Cloud Floor ☁️✨ #shorts #interiordesign #homedecor,15000,both,0.23076923076923078,['fantasy_ai']
Aura Frame,_lNHlN6pGyw,This Crystal Kitchen Island Is Pure Luxury ✨#shorts #interiordesign,14000,both,0.2153846153846154,['money_status']
Aura Frame,q8LCVitT_Sg,From Cracked Concrete to Luxury Living ✨ #shorts #renovation #interiordesign,12000,both,0.18461538461538463,"['transformation', 'money_status']"
Aura Frame,utiFX2kECwk,Official YouTube Silver Play Button Unboxing! (176K Subscribers Milestone).,3800,both,0.05846153846153846,['descriptive']
